partid,partid0,period,period_id,treat_id,promo,ext_impact,frcast_type,promo_yn,ext_impact_pn,frcast_type_ab,stat_frcast,experts,part_frcast,actual_sales,APE,adjustment,MASE,forecaster_type,forecaster,mean_part_mape,relative_absolute_error,ASE_naive,series_id,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,week_18,week_19,week_20,week_21,week_22,week_23,week_24,week_25,naïve_abs_error_w2w1,naïve_abs_error_w3w2,naïve_abs_error_w4w3,naïve_abs_error_w5w4,naïve_abs_error_w6w5,naïve_abs_error_w7w6,naïve_abs_error_w8w7,naïve_abs_error_w9w8,naïve_abs_error_w10w9,naïve_abs_error_w11w10,naïve_abs_error_w12w11,naïve_abs_error_w13w12,naïve_abs_error_w14w13,naïve_abs_error_w15w14,naïve_abs_error_w16w15,naïve_abs_error_w17w16,naïve_abs_error_w18w17,naïve_abs_error_w19w18,naïve_abs_error_w20w19,naïve_abs_error_w21w20,naïve_abs_error_w22w21,naïve_abs_error_w23w22,naïve_abs_error_w24w23,MAE_naive,MASE,avg_actual_sales,_merge,treat_id_label,treatment_code,forecaster_type_code,partid0_code,frcast_type_code,promo_yn_code,ext_impact_pn_code,obs_num,stat_mape,APE,adjustment,MASE,mape,,zscore,outlier,zscore_part_mape,outlier_part_mape
103,Human,F7,7,1,1,1,0,yes promo,positive,baseline,1006,2150,2100,2320,9.483,1094,0.582,human,1,11,0,0,7,1000,2000,800,1245,1109,821,690,403,730,639,1378,1109,1189,2214,1200,1300,1279,1400,902,730,738,903,983,1473,NA,1000,1200,445,136,288,131,287,327,91,739,269,80,1025,1014,100,21,121,498,172,8,165,80,490,378,1,1093.13,Matched (3),Yes-promo_Positive-impact_Baseline-forecast,Yes-promo_Positive-impact_Baseline-forecast,human,Human,baseline,yes promo,positive,901,57,9.483,1094,0.582,9,,0,0,0,0
103,Human,F8,8,1,1,1,0,yes promo,positive,baseline,3556,4527,4570,4434,3.067,1014,0.428,human,1,11,0,0,8,3514,3346,3301,2864,3185,3400,3451,3389,4387,3145,3389,4527,3389,3406,3219,3220,3334,3476,3684,3561,3576,3409,3333,3531,NA,168,45,437,321,215,51,62,998,1242,244,1138,1138,17,187,1,114,142,208,123,15,167,76,198,318,0,3459.83,Matched (3),Yes-promo_Positive-impact_Baseline-forecast,Yes-promo_Positive-impact_Baseline-forecast,human,Human,baseline,yes promo,positive,984,20,3.067,1014,0.428,3,,0,0,-1,0
103,Human,F9,9,6,0,0,0,no promo,negative,baseline,4324,4000,4330,3698,17.090,6,4.518,human,1,11,1,3,9,3856,3881,3903,4261,3863,3883,3886,4274,3883,3873,3893,3911,4044,4241,3849,3901,3918,3914,3923,4058,4272,3913,3904,3947,NA,25,22,358,398,20,3,388,391,10,20,18,133,197,392,52,17,4,9,135,214,359,9,43,140,5,3968.79,Matched (3),No-promo_Negative-impact_Baseline-forecast,No-promo_Negative-impact_Baseline-forecast,human,Human,baseline,no promo,negative,1136,17,17.090,6,4.518,17,,0,0,0,0
103,Human,F10,10,4,1,0,1,yes promo,negative,advanced,2044,2050,2100,1906,10.178,56,0.380,human,1,11,1,0,10,768,2189,896,1280,2389,896,640,672,768,672,1088,976,1437,2666,1385,998,1404,1275,1152,768,640,896,1024,900,NA,1421,1293,384,1109,1493,256,32,96,96,416,112,461,1229,1281,387,406,129,123,384,128,256,128,124,511,0,1157.46,Matched (3),Yes-promo_Negative-impact_Advanced-forecast,Yes-promo_Negative-impact_Advanced-forecast,human,Human,advanced,yes promo,negative,1287,7,10.178,56,0.380,10,,0,0,0,0
103,Human,F11,11,2,1,1,1,yes promo,positive,advanced,780,900,1000,1017,1.672,220,0.096,human,1,11,0,0,11,723,1137,810,759,798,801,831,882,855,921,1212,681,738,777,735,822,804,1167,402,729,696,977,747,747,NA,414,327,51,39,3,30,51,27,66,291,531,57,39,42,87,18,363,765,327,33,281,230,0,177,0,822.96,Matched (3),Yes-promo_Positive-impact_Advanced-forecast,Yes-promo_Positive-impact_Advanced-forecast,human,Human,advanced,yes promo,positive,1383,23,1.672,220,0.096,2,,0,0,-1,0
103,Human,F12,12,6,0,0,0,no promo,negative,baseline,1353,1300,1450,1260,15.079,97,1.640,human,1,11,2,4,12,1527,1434,1467,1425,1565,1206,1508,1338,1475,1373,1513,1503,1512,1445,1476,1406,1454,1691,1404,1240,1340,1264,1260,1216,NA,93,33,43,140,359,302,170,137,102,140,10,8,67,31,70,48,237,287,164,100,76,4,44,116,2,1418.36,Matched (3),No-promo_Negative-impact_Baseline-forecast,No-promo_Negative-impact_Baseline-forecast,human,Human,baseline,no promo,negative,1462,7,15.079,97,1.640,15,,0,0,0,0
103,Human,F13,13,3,1,0,0,yes promo,negative,baseline,1752,2400,2500,2449,2.082,748,0.160,human,1,11,0,0,13,1999,2324,1828,2041,1955,2060,1764,2668,2061,2088,2018,1978,1991,2725,1689,1933,2059,1881,2599,1822,1719,1508,1508,1552,NA,325,496,213,85,105,296,904,606,27,70,41,14,734,1036,244,126,178,718,777,103,211,0,44,320,0,1990.47,Matched (3),Yes-promo_Negative-impact_Baseline-forecast,Yes-promo_Negative-impact_Baseline-forecast,human,Human,baseline,yes promo,negative,1625,28,2.082,748,0.160,2,,0,0,-1,0
103,Human,F14,14,4,1,0,1,yes promo,negative,advanced,3321,3500,2855,3301,13.511,-466,0.714,human,1,11,22,0,14,2215,2075,2390,4600,2285,1998,2161,2213,2199,2146,4434,1975,1866,1704,1811,1690,3446,1843,1861,1808,1838,1811,1854,1805,NA,140,315,2210,2315,288,164,51,14,53,2288,2459,109,163,108,121,1756,1604,19,54,30,26,42,49,625,1,2251.08,Matched (3),Yes-promo_Negative-impact_Advanced-forecast,Yes-promo_Negative-impact_Advanced-forecast,human,Human,advanced,yes promo,negative,1763,1,13.511,-466,0.714,14,,0,0,0,0
103,Human,F15,15,5,0,1,0,no promo,positive,baseline,427,510,350,521,32.821,-77,6.233,human,1,11,2,9,15,532,505,579,549,469,461,465,500,472,474,476,469,489,530,486,502,524,512,509,562,542,490,527,541,NA,27,74,30,80,8,4,35,28,2,2,7,20,41,44,16,22,12,3,53,20,52,37,14,27,6,506.88,Matched (3),No-promo_Positive-impact_Baseline-forecast,No-promo_Positive-impact_Baseline-forecast,human,Human,baseline,no promo,positive,1822,18,32.821,-77,6.233,33,,0,0,1,0
103,Human,F16,16,2,1,1,1,yes promo,positive,advanced,780,850,850,796,6.784,70,0.388,human,1,11,3,0,16,818,263,291,280,314,373,364,400,907,306,376,441,316,354,828,498,431,455,465,458,430,423,380,450,NA,555,28,11,34,59,9,36,507,601,70,65,125,38,474,330,67,24,10,7,28,7,43,70,139,0,442.54,Matched (3),Yes-promo_Positive-impact_Advanced-forecast,Yes-promo_Positive-impact_Advanced-forecast,human,Human,advanced,yes promo,positive,2080,2,6.784,70,0.388,7,,0,0,0,0
103,Human,F17,17,4,1,0,1,yes promo,negative,advanced,3831,4155,4000,3980,0.503,169,0.053,human,1,11,0,0,17,2725,4037,2923,3058,3112,2795,2563,2713,2540,2548,2580,4155,2345,2345,2305,2330,2263,2255,2513,2353,2245,2755,2308,2212,NA,1312,1114,135,54,317,232,150,173,8,32,1575,1810,0,40,25,67,8,258,160,108,510,447,97,375,0,2665.81,Matched (3),Yes-promo_Negative-impact_Advanced-forecast,Yes-promo_Negative-impact_Advanced-forecast,human,Human,advanced,yes promo,negative,2109,4,0.503,169,0.053,1,,0,0,-1,0
103,Human,F18,18,4,1,0,1,yes promo,negative,advanced,4211,3988,4100,3999,2.526,-111,0.141,human,1,11,0,0,18,1756,1658,3353,1758,1524,1516,1655,1366,1651,2170,1608,1592,1639,1668,4398,1582,1609,3988,1508,1544,1644,1623,1669,1383,NA,98,1696,1596,234,7,138,289,285,519,562,16,47,29,2731,2816,27,2379,2480,36,100,21,45,286,715,0,1910.83,Matched (3),Yes-promo_Negative-impact_Advanced-forecast,Yes-promo_Negative-impact_Advanced-forecast,human,Human,advanced,yes promo,negative,2329,5,2.526,-111,0.141,3,,0,0,-1,0
103,Human,F19,19,1,1,1,0,yes promo,positive,baseline,550,2450,2300,2667,13.761,1750,0.685,human,1,11,0,0,19,640,600,560,690,655,2700,535,615,635,670,2255,520,560,620,550,615,600,605,2475,560,565,585,740,550,NA,40,40,130,35,2045,2165,80,20,35,1585,1735,40,60,70,65,15,5,1870,1915,5,20,155,190,536,1,837.50,Matched (3),Yes-promo_Positive-impact_Baseline-forecast,Yes-promo_Positive-impact_Baseline-forecast,human,Human,baseline,yes promo,positive,2454,79,13.761,1750,0.685,14,,0,0,0,0
103,Human,F20,20,6,0,0,0,no promo,negative,baseline,3199,3000,3200,3330,3.904,1,0.740,human,1,11,1,0,20,3295,3323,3068,3170,2949,2890,2603,3089,3422,3332,3384,3448,3399,3344,3154,3481,3309,3187,3116,2916,3324,3417,3265,3043,NA,28,256,102,221,59,287,487,333,90,52,64,49,55,191,327,171,122,71,201,409,93,152,222,176,1,3205.38,Matched (3),No-promo_Negative-impact_Baseline-forecast,No-promo_Negative-impact_Baseline-forecast,human,Human,baseline,no promo,negative,2562,4,3.904,1,0.740,4,,0,0,-1,0
103,Human,F21,21,5,0,1,0,no promo,positive,baseline,2973,3000,3100,3001,3.299,127,1.829,human,1,11,4,0,21,3026,3023,2980,3022,2994,2975,2993,2898,2975,3048,3036,3238,3099,3019,2981,2969,2992,3020,2995,3040,3038,3062,3053,3258,NA,2,43,42,28,20,18,95,77,73,12,202,139,81,38,12,23,29,25,45,2,24,9,205,54,2,3030.66,Matched (3),No-promo_Positive-impact_Baseline-forecast,No-promo_Positive-impact_Baseline-forecast,human,Human,baseline,no promo,positive,2674,1,3.299,127,1.829,3,,0,0,-1,0
103,Human,F22,22,3,1,0,0,yes promo,negative,baseline,2367,4400,4200,4001,4.974,1833,0.234,human,1,11,0,0,22,2429,2633,2486,2186,4286,2285,2275,2482,2049,2477,4255,2412,2388,2458,2501,4597,2373,2413,4981,2261,2316,2466,2435,2503,NA,205,147,300,2100,2001,11,207,433,428,1778,1843,24,70,43,2096,2224,40,2568,2720,55,150,31,68,850,0,2747.87,Matched (3),Yes-promo_Negative-impact_Baseline-forecast,Yes-promo_Negative-impact_Baseline-forecast,human,Human,baseline,yes promo,negative,2807,41,4.974,1833,0.234,5,,0,0,-1,0
103,Human,F23,23,3,1,0,0,yes promo,negative,baseline,1152,2000,2200,2490,11.647,1048,0.517,human,1,11,0,0,23,1065,1083,3844,1008,900,897,945,1992,942,942,930,966,1017,3112,963,1017,1164,1065,1008,1047,1035,900,1017,1056,NA,18,2761,2836,108,3,48,1047,1050,0,12,36,51,2095,2149,54,147,99,57,39,12,135,117,39,561,1,1246.46,Matched (3),Yes-promo_Negative-impact_Baseline-forecast,Yes-promo_Negative-impact_Baseline-forecast,human,Human,baseline,yes promo,negative,2963,54,11.647,1048,0.517,12,,0,0,0,0
103,Human,F24,24,2,1,1,1,yes promo,positive,advanced,2520,2300,2600,2506,3.751,80,0.232,human,1,11,7,0,24,1120,1210,2641,1310,1635,1770,1450,1795,1020,1275,1385,1505,1295,1650,1610,1150,1525,1200,1680,1790,2129,1720,1945,1200,NA,90,1431,1331,325,135,320,345,775,255,110,120,210,355,40,460,375,325,480,110,339,409,225,745,405,0,1542.08,Matched (3),Yes-promo_Positive-impact_Advanced-forecast,Yes-promo_Positive-impact_Advanced-forecast,human,Human,advanced,yes promo,positive,3108,1,3.751,80,0.232,4,,0,0,-1,0
104,Human,F1,1,1,1,1,0,yes promo,positive,baseline,127,740,798,746,6.971,671,0.498,human,1,12,0,0,1,220,280,667,200,213,232,293,296,223,227,223,211,213,798,185,193,214,199,189,194,182,159,159,155,NA,60,387,467,13,19,61,3,73,4,4,12,2,585,613,8,21,15,10,5,12,23,0,4,104,0,255.21,Matched (3),Yes-promo_Positive-impact_Baseline-forecast,Yes-promo_Positive-impact_Baseline-forecast,human,Human,baseline,yes promo,positive,26,83,6.971,671,0.498,7,,0,0,0,0
104,Human,F2,2,4,1,0,1,yes promo,negative,advanced,4601,4400,4300,3768,14.119,-301,0.486,human,1,12,1,0,2,121,156,4012,335,320,165,281,175,181,126,135,103,112,3900,142,88,137,80,138,172,4787,194,189,92,NA,35,3856,3677,15,155,116,106,6,55,9,32,9,3788,3758,54,49,57,58,34,4615,4593,5,97,1095,0,672.54,Matched (3),Yes-promo_Negative-impact_Advanced-forecast,Yes-promo_Negative-impact_Advanced-forecast,human,Human,advanced,yes promo,negative,223,22,14.119,-301,0.486,14,,0,0,0,0
104,Human,F3,3,6,0,0,0,no promo,negative,baseline,2243,2350,2700,2480,8.871,457,1.407,human,1,12,1,2,3,1921,1887,1783,1640,1620,1572,1431,1567,1480,1666,2000,2024,2189,2253,2262,2021,2446,2499,2787,2326,2486,2189,2284,2366,NA,34,104,143,20,48,141,136,87,186,334,24,165,64,9,241,425,53,288,461,160,297,95,82,156,1,2029.13,Matched (3),No-promo_Negative-impact_Baseline-forecast,No-promo_Negative-impact_Baseline-forecast,human,Human,baseline,no promo,negative,337,10,8.871,457,1.407,9,,0,0,0,0
104,Human,F4,4,2,1,1,1,yes promo,positive,advanced,602,1991,800,2029,60.572,198,5.286,human,1,12,1,1,4,580,606,620,607,630,568,840,1361,633,624,570,647,652,636,659,501,658,596,687,637,1991,490,479,600,NA,26,14,13,23,62,272,521,728,9,54,77,5,16,23,158,157,62,91,50,1354,1501,11,121,233,5,703.00,Matched (3),Yes-promo_Positive-impact_Advanced-forecast,Yes-promo_Positive-impact_Advanced-forecast,human,Human,advanced,yes promo,positive,503,70,60.572,198,5.286,61,,0,0,3,0
104,Human,F5,5,3,1,0,0,yes promo,negative,baseline,410,3500,3500,3601,2.805,3090,0.118,human,1,12,0,0,5,440,420,412,438,431,3900,407,423,427,434,3350,404,412,424,410,423,420,421,3756,412,413,417,431,410,NA,20,8,26,7,3469,3493,16,4,7,2916,2946,8,12,14,13,3,1,3335,3344,1,4,14,21,856,0,826.46,Matched (3),Yes-promo_Negative-impact_Baseline-forecast,Yes-promo_Negative-impact_Baseline-forecast,human,Human,baseline,yes promo,negative,536,89,2.805,3090,0.118,3,,0,0,-1,0
104,Human,F6,6,5,0,1,0,no promo,positive,baseline,1702,1530,1500,1499,0.067,-202,0.009,human,1,12,0,0,6,1624,1580,1609,1664,1682,1818,1640,1498,1712,1608,1506,1556,1565,1494,1526,1235,1482,1391,1516,1388,1705,1634,1557,1451,NA,43,29,55,18,136,178,142,214,104,102,50,9,70,31,291,248,91,125,128,317,71,77,106,115,0,1560.04,Matched (3),No-promo_Positive-impact_Baseline-forecast,No-promo_Positive-impact_Baseline-forecast,human,Human,baseline,no promo,positive,730,14,0.067,-202,0.009,0,,0,0,-1,0
104,Human,F7,7,1,1,1,0,yes promo,positive,baseline,1006,2150,2200,2320,5.172,1194,0.318,human,1,12,0,0,7,1000,2000,800,1245,1109,821,690,403,730,639,1378,1109,1189,2214,1200,1300,1279,1400,902,730,738,903,983,1473,NA,1000,1200,445,136,288,131,287,327,91,739,269,80,1025,1014,100,21,121,498,172,8,165,80,490,378,0,1093.13,Matched (3),Yes-promo_Positive-impact_Baseline-forecast,Yes-promo_Positive-impact_Baseline-forecast,human,Human,baseline,yes promo,positive,888,57,5.172,1194,0.318,5,,0,0,-1,0
104,Human,F8,8,1,1,1,0,yes promo,positive,baseline,3556,4527,4500,4434,1.488,944,0.208,human,1,12,0,0,8,3514,3346,3301,2864,3185,3400,3451,3389,4387,3145,3389,4527,3389,3406,3219,3220,3334,3476,3684,3561,3576,3409,3333,3531,NA,168,45,437,321,215,51,62,998,1242,244,1138,1138,17,187,1,114,142,208,123,15,167,76,198,318,0,3459.83,Matched (3),Yes-promo_Positive-impact_Baseline-forecast,Yes-promo_Positive-impact_Baseline-forecast,human,Human,baseline,yes promo,positive,939,20,1.488,944,0.208,1,,0,0,-1,0
104,Human,F9,9,6,0,0,0,no promo,negative,baseline,4324,4000,4265,3698,15.333,-59,4.054,human,1,12,1,2,9,3856,3881,3903,4261,3863,3883,3886,4274,3883,3873,3893,3911,4044,4241,3849,3901,3918,3914,3923,4058,4272,3913,3904,3947,NA,25,22,358,398,20,3,388,391,10,20,18,133,197,392,52,17,4,9,135,214,359,9,43,140,4,3968.79,Matched (3),No-promo_Negative-impact_Baseline-forecast,No-promo_Negative-impact_Baseline-forecast,human,Human,baseline,no promo,negative,1167,17,15.333,-59,4.054,15,,0,0,0,0
104,Human,F10,10,4,1,0,1,yes promo,negative,advanced,2044,2050,1900,1906,0.315,-144,0.012,human,1,12,0,0,10,768,2189,896,1280,2389,896,640,672,768,672,1088,976,1437,2666,1385,998,1404,1275,1152,768,640,896,1024,900,NA,1421,1293,384,1109,1493,256,32,96,96,416,112,461,1229,1281,387,406,129,123,384,128,256,128,124,511,0,1157.46,Matched (3),Yes-promo_Negative-impact_Advanced-forecast,Yes-promo_Negative-impact_Advanced-forecast,human,Human,advanced,yes promo,negative,1198,7,0.315,-144,0.012,0,,0,0,-1,0
104,Human,F11,11,2,1,1,1,yes promo,positive,advanced,780,900,850,1017,16.421,70,0.943,human,1,12,1,1,11,723,1137,810,759,798,801,831,882,855,921,1212,681,738,777,735,822,804,1167,402,729,696,977,747,747,NA,414,327,51,39,3,30,51,27,66,291,531,57,39,42,87,18,363,765,327,33,281,230,0,177,1,822.96,Matched (3),Yes-promo_Positive-impact_Advanced-forecast,Yes-promo_Positive-impact_Advanced-forecast,human,Human,advanced,yes promo,positive,1360,23,16.421,70,0.943,16,,0,0,0,0
104,Human,F12,12,6,0,0,0,no promo,negative,baseline,1353,1300,1450,1260,15.079,97,1.640,human,1,12,2,4,12,1527,1434,1467,1425,1565,1206,1508,1338,1475,1373,1513,1503,1512,1445,1476,1406,1454,1691,1404,1240,1340,1264,1260,1216,NA,93,33,43,140,359,302,170,137,102,140,10,8,67,31,70,48,237,287,164,100,76,4,44,116,2,1418.36,Matched (3),No-promo_Negative-impact_Baseline-forecast,No-promo_Negative-impact_Baseline-forecast,human,Human,baseline,no promo,negative,1522,7,15.079,97,1.640,15,,0,0,0,0
104,Human,F13,13,3,1,0,0,yes promo,negative,baseline,1752,2400,2200,2449,10.167,448,0.779,human,1,12,0,0,13,1999,2324,1828,2041,1955,2060,1764,2668,2061,2088,2018,1978,1991,2725,1689,1933,2059,1881,2599,1822,1719,1508,1508,1552,NA,325,496,213,85,105,296,904,606,27,70,41,14,734,1036,244,126,178,718,777,103,211,0,44,320,1,1990.47,Matched (3),Yes-promo_Negative-impact_Baseline-forecast,Yes-promo_Negative-impact_Baseline-forecast,human,Human,baseline,yes promo,negative,1626,28,10.167,448,0.779,10,,0,0,0,0
104,Human,F14,14,4,1,0,1,yes promo,negative,advanced,3321,3500,3500,3301,6.028,179,0.318,human,1,12,10,0,14,2215,2075,2390,4600,2285,1998,2161,2213,2199,2146,4434,1975,1866,1704,1811,1690,3446,1843,1861,1808,1838,1811,1854,1805,NA,140,315,2210,2315,288,164,51,14,53,2288,2459,109,163,108,121,1756,1604,19,54,30,26,42,49,625,0,2251.08,Matched (3),Yes-promo_Negative-impact_Advanced-forecast,Yes-promo_Negative-impact_Advanced-forecast,human,Human,advanced,yes promo,negative,1723,1,6.028,179,0.318,6,,0,0,0,0
104,Human,F15,15,5,0,1,0,no promo,positive,baseline,427,510,300,521,42.418,-127,8.055,human,1,12,2,11,15,532,505,579,549,469,461,465,500,472,474,476,469,489,530,486,502,524,512,509,562,542,490,527,541,NA,27,74,30,80,8,4,35,28,2,2,7,20,41,44,16,22,12,3,53,20,52,37,14,27,8,506.88,Matched (3),No-promo_Positive-impact_Baseline-forecast,No-promo_Positive-impact_Baseline-forecast,human,Human,baseline,no promo,positive,1914,18,42.418,-127,8.055,42,,0,0,2,0
104,Human,F16,16,2,1,1,1,yes promo,positive,advanced,780,850,900,796,13.065,120,0.748,human,1,12,7,0,16,818,263,291,280,314,373,364,400,907,306,376,441,316,354,828,498,431,455,465,458,430,423,380,450,NA,555,28,11,34,59,9,36,507,601,70,65,125,38,474,330,67,24,10,7,28,7,43,70,139,1,442.54,Matched (3),Yes-promo_Positive-impact_Advanced-forecast,Yes-promo_Positive-impact_Advanced-forecast,human,Human,advanced,yes promo,positive,1984,2,13.065,120,0.748,13,,0,0,0,0
104,Human,F17,17,4,1,0,1,yes promo,negative,advanced,3831,4155,4300,3980,8.040,469,0.853,human,1,12,2,0,17,2725,4037,2923,3058,3112,2795,2563,2713,2540,2548,2580,4155,2345,2345,2305,2330,2263,2255,2513,2353,2245,2755,2308,2212,NA,1312,1114,135,54,317,232,150,173,8,32,1575,1810,0,40,25,67,8,258,160,108,510,447,97,375,1,2665.81,Matched (3),Yes-promo_Negative-impact_Advanced-forecast,Yes-promo_Negative-impact_Advanced-forecast,human,Human,advanced,yes promo,negative,2161,4,8.040,469,0.853,8,,0,0,0,0
104,Human,F18,18,4,1,0,1,yes promo,negative,advanced,4211,3988,4150,3999,3.776,-61,0.211,human,1,12,1,0,18,1756,1658,3353,1758,1524,1516,1655,1366,1651,2170,1608,1592,1639,1668,4398,1582,1609,3988,1508,1544,1644,1623,1669,1383,NA,98,1696,1596,234,7,138,289,285,519,562,16,47,29,2731,2816,27,2379,2480,36,100,21,45,286,715,0,1910.83,Matched (3),Yes-promo_Negative-impact_Advanced-forecast,Yes-promo_Negative-impact_Advanced-forecast,human,Human,advanced,yes promo,negative,2308,5,3.776,-61,0.211,4,,0,0,-1,0
104,Human,F19,19,1,1,1,0,yes promo,positive,baseline,550,2450,2450,2667,8.136,1900,0.405,human,1,12,0,0,19,640,600,560,690,655,2700,535,615,635,670,2255,520,560,620,550,615,600,605,2475,560,565,585,740,550,NA,40,40,130,35,2045,2165,80,20,35,1585,1735,40,60,70,65,15,5,1870,1915,5,20,155,190,536,0,837.50,Matched (3),Yes-promo_Positive-impact_Baseline-forecast,Yes-promo_Positive-impact_Baseline-forecast,human,Human,baseline,yes promo,positive,2428,79,8.136,1900,0.405,8,,0,0,0,0
104,Human,F20,20,6,0,0,0,no promo,negative,baseline,3199,3000,3500,3330,5.105,301,0.968,human,1,12,1,1,20,3295,3323,3068,3170,2949,2890,2603,3089,3422,3332,3384,3448,3399,3344,3154,3481,3309,3187,3116,2916,3324,3417,3265,3043,NA,28,256,102,221,59,287,487,333,90,52,64,49,55,191,327,171,122,71,201,409,93,152,222,176,1,3205.38,Matched (3),No-promo_Negative-impact_Baseline-forecast,No-promo_Negative-impact_Baseline-forecast,human,Human,baseline,no promo,negative,2473,4,5.105,301,0.968,5,,0,0,-1,0
104,Human,F21,21,5,0,1,0,no promo,positive,baseline,2973,3000,3150,3001,4.965,177,2.753,human,1,12,5,1,21,3026,3023,2980,3022,2994,2975,2993,2898,2975,3048,3036,3238,3099,3019,2981,2969,2992,3020,2995,3040,3038,3062,3053,3258,NA,2,43,42,28,20,18,95,77,73,12,202,139,81,38,12,23,29,25,45,2,24,9,205,54,3,3030.66,Matched (3),No-promo_Positive-impact_Baseline-forecast,No-promo_Positive-impact_Baseline-forecast,human,Human,baseline,no promo,positive,2724,1,4.965,177,2.753,5,,0,0,-1,0
104,Human,F22,22,3,1,0,0,yes promo,negative,baseline,2367,4400,4250,4001,6.223,1883,0.293,human,1,12,0,0,22,2429,2633,2486,2186,4286,2285,2275,2482,2049,2477,4255,2412,2388,2458,2501,4597,2373,2413,4981,2261,2316,2466,2435,2503,NA,205,147,300,2100,2001,11,207,433,428,1778,1843,24,70,43,2096,2224,40,2568,2720,55,150,31,68,850,0,2747.87,Matched (3),Yes-promo_Negative-impact_Baseline-forecast,Yes-promo_Negative-impact_Baseline-forecast,human,Human,baseline,yes promo,negative,2780,41,6.223,1883,0.293,6,,0,0,0,0
104,Human,F23,23,3,1,0,0,yes promo,negative,baseline,1152,2000,2100,2490,15.663,948,0.695,human,1,12,0,0,23,1065,1083,3844,1008,900,897,945,1992,942,942,930,966,1017,3112,963,1017,1164,1065,1008,1047,1035,900,1017,1056,NA,18,2761,2836,108,3,48,1047,1050,0,12,36,51,2095,2149,54,147,99,57,39,12,135,117,39,561,1,1246.46,Matched (3),Yes-promo_Negative-impact_Baseline-forecast,Yes-promo_Negative-impact_Baseline-forecast,human,Human,baseline,yes promo,negative,2977,54,15.663,948,0.695,16,,0,0,0,0
104,Human,F24,24,2,1,1,1,yes promo,positive,advanced,2520,2300,2300,2506,8.220,-220,0.509,human,1,12,15,0,24,1120,1210,2641,1310,1635,1770,1450,1795,1020,1275,1385,1505,1295,1650,1610,1150,1525,1200,1680,1790,2129,1720,1945,1200,NA,90,1431,1331,325,135,320,345,775,255,110,120,210,355,40,460,375,325,480,110,339,409,225,745,405,1,1542.08,Matched (3),Yes-promo_Positive-impact_Advanced-forecast,Yes-promo_Positive-impact_Advanced-forecast,human,Human,advanced,yes promo,positive,3039,1,8.220,-220,0.509,8,,0,0,0,0
105,Human,F1,1,1,1,1,0,yes promo,positive,baseline,127,740,700,746,6.166,573,0.441,human,1,10,0,0,1,220,280,667,200,213,232,293,296,223,227,223,211,213,798,185,193,214,199,189,194,182,159,159,155,NA,60,387,467,13,19,61,3,73,4,4,12,2,585,613,8,21,15,10,5,12,23,0,4,104,0,255.21,Matched (3),Yes-promo_Positive-impact_Baseline-forecast,Yes-promo_Positive-impact_Baseline-forecast,human,Human,baseline,yes promo,positive,81,83,6.166,573,0.441,6,,0,0,0,0
105,Human,F2,2,4,1,0,1,yes promo,negative,advanced,4601,4400,4300,3768,14.119,-301,0.486,human,1,10,1,0,2,121,156,4012,335,320,165,281,175,181,126,135,103,112,3900,142,88,137,80,138,172,4787,194,189,92,NA,35,3856,3677,15,155,116,106,6,55,9,32,9,3788,3758,54,49,57,58,34,4615,4593,5,97,1095,0,672.54,Matched (3),Yes-promo_Negative-impact_Advanced-forecast,Yes-promo_Negative-impact_Advanced-forecast,human,Human,advanced,yes promo,negative,242,22,14.119,-301,0.486,14,,0,0,0,0
105,Human,F3,3,6,0,0,0,no promo,negative,baseline,2243,2350,2440,2480,1.613,197,0.256,human,1,10,0,0,3,1921,1887,1783,1640,1620,1572,1431,1567,1480,1666,2000,2024,2189,2253,2262,2021,2446,2499,2787,2326,2486,2189,2284,2366,NA,34,104,143,20,48,141,136,87,186,334,24,165,64,9,241,425,53,288,461,160,297,95,82,156,0,2029.13,Matched (3),No-promo_Negative-impact_Baseline-forecast,No-promo_Negative-impact_Baseline-forecast,human,Human,baseline,no promo,negative,381,10,1.613,197,0.256,2,,0,0,-1,0
